Features	feature_importance
Cytoplasm_Texture_Correlation_GFP_3_00_256	0.0002255023501512105
Cells_AreaShape_Zernike_8_6	0.00022539681184227095
Cells_Texture_Correlation_DAPI_3_01_256	0.00021962466894962242
Cytoplasm_AreaShape_Zernike_8_0	0.0002083444269974151
Nuclei_Texture_InverseDifferenceMoment_RFP_3_02_256	0.00020257096311260327
Nuclei_AreaShape_Zernike_9_9	0.00020222143248314236
Cytoplasm_AreaShape_Zernike_9_1	0.00019863394848918287
Cytoplasm_AreaShape_Zernike_9_3	0.00019555403755609402
Nuclei_Correlation_RWC_RFP_DAPI	0.00015738281122715294
Cytoplasm_RadialDistribution_MeanFrac_CY5_3of4	0.00015228416359243366
Nuclei_AreaShape_Zernike_3_3	0.00014927640961281857
Cytoplasm_AreaShape_Zernike_3_1	0.00013049213848596674
Cytoplasm_AreaShape_Zernike_5_1	0.00012984480178484297
Nuclei_AreaShape_Zernike_7_1	0.00011264096964423542
Cytoplasm_Correlation_RWC_DAPI_RFP	0.00010619715914750702
Nuclei_AreaShape_Zernike_6_0	0.00010584587841671303
Cytoplasm_RadialDistribution_FracAtD_GFP_1of4	0.00010054343272125133
Cells_RadialDistribution_RadialCV_GFP_1of4	9.85437039542201e-05
Cytoplasm_AreaShape_Eccentricity	9.389198307049766e-05
Nuclei_RadialDistribution_RadialCV_DAPI_1of4	8.68080811788188e-05
Nuclei_RadialDistribution_FracAtD_DAPI_4of4	8.584637132539009e-05
Cells_RadialDistribution_RadialCV_RFP_2of4	8.559112309024122e-05
Nuclei_AreaShape_Zernike_9_5	7.916857690167697e-05
Cytoplasm_Intensity_MassDisplacement_GFP	7.147518240028951e-05
Cells_RadialDistribution_MeanFrac_RFP_2of4	6.704792328460106e-05
Cells_AreaShape_Zernike_8_0	6.585887661496873e-05
Cytoplasm_AreaShape_Zernike_5_3	5.7605254914092454e-05
Cells_RadialDistribution_RadialCV_DAPI_1of4	5.47302443335406e-05
Cells_RadialDistribution_RadialCV_GFP_2of4	4.723495742199623e-05
Cells_AreaShape_Zernike_8_2	4.4451090258530486e-05
Nuclei_RadialDistribution_FracAtD_GFP_3of4	3.871256801248672e-05
Cytoplasm_AreaShape_Zernike_8_2	2.5479955348220784e-05
Nuclei_AreaShape_Orientation	2.431004947484645e-05
Cells_AreaShape_Zernike_5_1	2.4045845543939872e-05
Cells_AreaShape_Zernike_9_1	1.698628079435494e-07
Cytoplasm_AreaShape_Zernike_7_3	-4.740505693905708e-06
Nuclei_RadialDistribution_MeanFrac_CY5_2of4	-1.2198439529714629e-05
Nuclei_RadialDistribution_RadialCV_DAPI_3of4	-1.4186906892920225e-05
Cells_AreaShape_Zernike_5_3	-1.787675227788601e-05
Cells_AreaShape_Zernike_7_3	-2.251005552830513e-05
Nuclei_AreaShape_Solidity	-2.8653800522209297e-05
Cells_AreaShape_Zernike_9_3	-2.9039126914956146e-05
Cytoplasm_RadialDistribution_RadialCV_GFP_4of4	-3.339327040015349e-05
Nuclei_AreaShape_Zernike_7_7	-4.061500099294474e-05
Nuclei_AreaShape_Zernike_5_5	-5.05272442153106e-05
Cells_RadialDistribution_FracAtD_CY5_3of4	-5.3455646173149705e-05
Nuclei_RadialDistribution_RadialCV_CY5_2of4	-5.3747031739751566e-05
Nuclei_Texture_DifferenceEntropy_RFP_3_01_256	-6.000028524963928e-05
Cytoplasm_AreaShape_MajorAxisLength	-6.91953154680042e-05
Cytoplasm_AreaShape_Zernike_9_7	-7.000759709770994e-05
Cytoplasm_AreaShape_Zernike_6_2	-7.306044648506124e-05
Cells_AreaShape_Zernike_3_1	-7.608679769205414e-05
Cytoplasm_AreaShape_Zernike_8_4	-7.81325625876598e-05
Nuclei_AreaShape_Zernike_8_2	-8.11778286178415e-05
Cells_AreaShape_Zernike_6_2	-9.684504889331705e-05
Cells_Texture_Correlation_RFP_3_03_256	-0.00010152632935177914
Cells_AreaShape_Zernike_7_1	-0.0001054126414457066
Nuclei_RadialDistribution_MeanFrac_CY5_1of4	-0.00011703907867103781
Cytoplasm_RadialDistribution_RadialCV_CY5_1of4	-0.00011941011074564983
Nuclei_RadialDistribution_RadialCV_RFP_2of4	-0.0001231904101376375
Cytoplasm_AreaShape_Zernike_6_0	-0.00013367427086435313
Nuclei_AreaShape_Zernike_4_2	-0.00014373097644339856
Nuclei_RadialDistribution_MeanFrac_RFP_2of4	-0.00014392452087604667
Cytoplasm_AreaShape_Zernike_9_5	-0.0001459735863755172
Cells_RadialDistribution_RadialCV_DAPI_3of4	-0.00015166488993313557
Cells_RadialDistribution_RadialCV_CY5_1of4	-0.0001544892106047077
Nuclei_Texture_Contrast_DAPI_3_00_256	-0.00015487428760356178
Nuclei_RadialDistribution_RadialCV_RFP_3of4	-0.00016020937211133653
Cytoplasm_Correlation_Overlap_DAPI_GFP	-0.00016054553714907067
Nuclei_AreaShape_Zernike_9_3	-0.00016441849231139312
Cells_RadialDistribution_FracAtD_RFP_3of4	-0.00017033903824848113
Cells_AreaShape_Zernike_8_4	-0.00017691425959691248
Cells_RadialDistribution_RadialCV_DAPI_2of4	-0.00018086699199265137
Cells_Granularity_2_GFP	-0.00018352517807051724
Cytoplasm_AreaShape_Zernike_1_1	-0.0001969099487617537
Cytoplasm_Correlation_Overlap_CY5_DAPI	-0.00021245708837981444
Cytoplasm_RadialDistribution_RadialCV_RFP_2of4	-0.00021600397844294956
Nuclei_AreaShape_Zernike_6_2	-0.00022436983836235372
Cells_AreaShape_Zernike_4_2	-0.00024282359717014282
Cytoplasm_Intensity_MassDisplacement_RFP	-0.00026537265599957713
Cells_AreaShape_Zernike_4_0	-0.0002720475768937473
Cytoplasm_RadialDistribution_RadialCV_RFP_4of4	-0.00027539009120229873
Nuclei_AreaShape_Zernike_7_5	-0.00027539297394024134
Cells_Intensity_MassDisplacement_RFP	-0.0002829917438260162
Cells_Intensity_MaxIntensityEdge_CY5	-0.0002857986943484324
Nuclei_Intensity_MassDisplacement_RFP	-0.00028781549884023813
Cytoplasm_RadialDistribution_FracAtD_RFP_1of4	-0.0002905930519361104
Cytoplasm_RadialDistribution_RadialCV_CY5_3of4	-0.00029119512563491697
Nuclei_Granularity_1_RFP	-0.0002915315184345584
Cells_AreaShape_Zernike_1_1	-0.00030291921393749946
Nuclei_RadialDistribution_FracAtD_RFP_4of4	-0.00031312005004379085
Nuclei_Correlation_Overlap_GFP_RFP	-0.0003138774852521734
Cells_AreaShape_Zernike_9_9	-0.00031431312524840576
Cells_RadialDistribution_FracAtD_RFP_4of4	-0.00032364053675748686
Nuclei_RadialDistribution_MeanFrac_GFP_1of4	-0.00035148281845599874
Nuclei_AreaShape_Zernike_9_7	-0.0003588316581483915
Nuclei_Neighbors_FirstClosestDistance_Adjacent	-0.0004013537224285082
Cytoplasm_AreaShape_Zernike_7_1	-0.0004061953485743187
Nuclei_RadialDistribution_MeanFrac_RFP_1of4	-0.00040906398776008893
Cells_Texture_InfoMeas1_GFP_3_03_256	-0.00041562953396099937
Nuclei_RadialDistribution_RadialCV_RFP_1of4	-0.00042804905194583745
Cells_RadialDistribution_RadialCV_GFP_3of4	-0.0004465180857524535
Cytoplasm_Granularity_1_RFP	-0.0004478612227175589
Cytoplasm_Texture_AngularSecondMoment_RFP_3_03_256	-0.00045092275645325055
Nuclei_AreaShape_Zernike_9_1	-0.00046426711310412847
Nuclei_Intensity_StdIntensityEdge_RFP	-0.0005251090285968615
Nuclei_Granularity_1_GFP	-0.0005516336177865177
Cells_Correlation_Overlap_DAPI_GFP	-0.0005765413226069832
Cytoplasm_Correlation_Correlation_GFP_RFP	-0.0005898452050780311
Cells_RadialDistribution_MeanFrac_DAPI_3of4	-0.0005927335573291292
Nuclei_Intensity_MassDisplacement_GFP	-0.0005967863627948693
Nuclei_Intensity_MADIntensity_RFP	-0.0006272414856637954
Cells_Intensity_StdIntensityEdge_DAPI	-0.0006868502702525198
Cells_Correlation_K_RFP_DAPI	-0.0006978982658548622
Cells_Intensity_MaxIntensity_RFP	-0.0007050058881346756
Cytoplasm_AreaShape_Area	-0.0007613591699283164
Cells_RadialDistribution_FracAtD_GFP_1of4	-0.000774197881417337
Cells_Texture_InfoMeas1_RFP_3_02_256	-0.0007765831305645241
Nuclei_Texture_Contrast_RFP_3_03_256	-0.000780196644566602
Cells_RadialDistribution_MeanFrac_RFP_1of4	-0.0007814758512787444
Cells_Correlation_K_RFP_GFP	-0.0007880699335317823
Cells_RadialDistribution_MeanFrac_GFP_2of4	-0.000824434247801487
Nuclei_AreaShape_Zernike_1_1	-0.0008645237570150078
Nuclei_Correlation_RWC_DAPI_RFP	-0.000865754388533126
Nuclei_Intensity_MinIntensityEdge_GFP	-0.0008788978885195661
Cytoplasm_Texture_SumVariance_DAPI_3_03_256	-0.0008879141467246808
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_03_256	-0.0008948912414055412
Cytoplasm_RadialDistribution_MeanFrac_RFP_2of4	-0.000914450560174324
Cells_Intensity_IntegratedIntensityEdge_DAPI	-0.0009204642411727906
Cytoplasm_RadialDistribution_RadialCV_CY5_4of4	-0.0009242525810690831
Nuclei_RadialDistribution_RadialCV_CY5_3of4	-0.0009494196414514084
Nuclei_Correlation_Correlation_CY5_GFP	-0.0009700802205207514
Cytoplasm_Intensity_MADIntensity_CY5	-0.0009822551437808397
Cytoplasm_Texture_Contrast_GFP_3_03_256	-0.0010005294144308063
Cytoplasm_AreaShape_Extent	-0.0010263559999910802
Cytoplasm_Texture_Contrast_GFP_3_01_256	-0.0010751607661678934
Cytoplasm_RadialDistribution_MeanFrac_DAPI_4of4	-0.0010788313529361832
Nuclei_RadialDistribution_RadialCV_RFP_4of4	-0.0010818106248348368
Nuclei_Texture_DifferenceEntropy_RFP_3_00_256	-0.0011303369692411747
Nuclei_Correlation_RWC_RFP_CY5	-0.0011352465323458448
Cells_Texture_Correlation_RFP_3_02_256	-0.0011471441110525173
Cells_Correlation_RWC_RFP_DAPI	-0.0011594053876955862
Nuclei_AreaShape_Zernike_3_1	-0.0011948714153880433
Nuclei_Correlation_Correlation_CY5_RFP	-0.0012505427950238442
Nuclei_Texture_Contrast_RFP_3_01_256	-0.0012866524992921054
Cells_AreaShape_Solidity	-0.00130907658825369
Nuclei_AreaShape_Zernike_8_4	-0.001341962516416798
Nuclei_RadialDistribution_RadialCV_GFP_2of4	-0.0013442376205943874
Cells_RadialDistribution_MeanFrac_RFP_3of4	-0.0013489602175432538
Cells_Correlation_K_GFP_DAPI	-0.0014271073711493558
Cells_RadialDistribution_RadialCV_GFP_4of4	-0.0014862678367114392
Nuclei_Texture_Correlation_DAPI_3_00_256	-0.0015345362780211022
Cytoplasm_Intensity_StdIntensityEdge_RFP	-0.0015451495036238128
Cells_Texture_Contrast_DAPI_3_00_256	-0.001574897666267178
Nuclei_Texture_Contrast_GFP_3_02_256	-0.0016469512107541902
Cytoplasm_RadialDistribution_FracAtD_DAPI_3of4	-0.0016642684650662418
Cytoplasm_Texture_Contrast_RFP_3_00_256	-0.0017769518689610111
Cells_Granularity_1_DAPI	-0.0018731988239279185
Cells_RadialDistribution_FracAtD_DAPI_1of4	-0.001921706411453385
Cells_Intensity_StdIntensityEdge_CY5	-0.001958629768578482
Nuclei_Intensity_StdIntensityEdge_DAPI	-0.001969713199726391
Cytoplasm_Correlation_Correlation_DAPI_RFP	-0.001989066760405478
Nuclei_RadialDistribution_RadialCV_CY5_4of4	-0.0020299725969934704
Cells_Texture_InfoMeas1_GFP_3_01_256	-0.002061786742253847
Cells_Intensity_StdIntensityEdge_RFP	-0.0020964671221714165
Nuclei_Intensity_StdIntensityEdge_GFP	-0.0021032669034288815
Cytoplasm_Texture_Contrast_DAPI_3_01_256	-0.002158301586116389
Nuclei_Intensity_IntegratedIntensityEdge_RFP	-0.002165174666879865
Nuclei_Texture_InfoMeas1_RFP_3_00_256	-0.0021997464778656596
Cytoplasm_RadialDistribution_FracAtD_RFP_4of4	-0.002225625618180705
Cytoplasm_RadialDistribution_FracAtD_CY5_2of4	-0.002301762660699111
Cytoplasm_Intensity_LowerQuartileIntensity_RFP	-0.002337985439468933
Cells_Intensity_IntegratedIntensityEdge_GFP	-0.0023381915139005505
Cells_Texture_InfoMeas1_GFP_3_00_256	-0.002359015987447492
Nuclei_Texture_InfoMeas2_RFP_3_03_256	-0.0024130201573956804
Nuclei_RadialDistribution_FracAtD_RFP_3of4	-0.002455503644118638
Cytoplasm_Correlation_RWC_RFP_DAPI	-0.0024860725137825722
Nuclei_Intensity_MaxIntensity_GFP	-0.0025186817333055097
Cells_Intensity_LowerQuartileIntensity_DAPI	-0.002519061219356985
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_02_256	-0.0027605006946265
Cells_Correlation_K_DAPI_GFP	-0.0027614284873929665
Cytoplasm_Intensity_MaxIntensityEdge_RFP	-0.00282043029533606
Nuclei_RadialDistribution_MeanFrac_DAPI_4of4	-0.002861150005852633
Cytoplasm_Texture_Contrast_DAPI_3_03_256	-0.002983144382251743
Cells_Texture_Correlation_RFP_3_00_256	-0.002988094281058297
Cells_Correlation_RWC_GFP_DAPI	-0.003041950166667303
Cytoplasm_Intensity_LowerQuartileIntensity_GFP	-0.0030651389336475592
Nuclei_RadialDistribution_MeanFrac_RFP_4of4	-0.0030820273191149885
Nuclei_RadialDistribution_FracAtD_CY5_3of4	-0.0030839987393946606
Nuclei_RadialDistribution_FracAtD_CY5_1of4	-0.0031172498933524167
Cytoplasm_Intensity_IntegratedIntensity_RFP	-0.0031299432789525703
Cytoplasm_Correlation_RWC_CY5_RFP	-0.003131299836311103
Nuclei_Texture_Correlation_GFP_3_03_256	-0.0031453356548591573
Cytoplasm_AreaShape_Zernike_2_0	-0.0032903229031338364
Nuclei_Correlation_Correlation_DAPI_GFP	-0.0036161402987101156
Nuclei_AreaShape_Zernike_2_2	-0.00364943467255857
Nuclei_Texture_Correlation_GFP_3_01_256	-0.003652143123072684
Nuclei_Texture_DifferenceEntropy_RFP_3_03_256	-0.0036698228926485867
Cytoplasm_Correlation_K_DAPI_CY5	-0.003759466943420999
Nuclei_Intensity_MinIntensity_GFP	-0.003779002432748686
Nuclei_Texture_Contrast_GFP_3_00_256	-0.0037875104758314845
Nuclei_Correlation_RWC_GFP_DAPI	-0.003831423316147794
Cytoplasm_Correlation_RWC_CY5_DAPI	-0.003982179739988411
Nuclei_Texture_InfoMeas1_RFP_3_02_256	-0.004005522848883674
Nuclei_Texture_InfoMeas2_RFP_3_01_256	-0.004047481701585011
Nuclei_Texture_InfoMeas2_RFP_3_00_256	-0.0040757473416549945
Nuclei_AreaShape_FormFactor	-0.004286692526978072
Nuclei_RadialDistribution_MeanFrac_DAPI_3of4	-0.004290268233360344
Cells_Correlation_K_DAPI_RFP	-0.004356040568750924
Nuclei_Granularity_1_DAPI	-0.004473751433013792
Cytoplasm_Intensity_MADIntensity_RFP	-0.004496679354921295
Cytoplasm_RadialDistribution_RadialCV_DAPI_3of4	-0.0044995780609366175
Cells_Intensity_MaxIntensityEdge_GFP	-0.004527753350700382
Nuclei_Texture_Correlation_RFP_3_03_256	-0.0045636700971759675
Cytoplasm_Intensity_MedianIntensity_CY5	-0.004580902529289264
Nuclei_RadialDistribution_FracAtD_CY5_2of4	-0.0048871931463557216
Cells_AreaShape_MeanRadius	-0.004895273010190872
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	-0.0051858608658761655
Nuclei_Texture_Correlation_RFP_3_01_256	-0.005218126133658963
Nuclei_Correlation_RWC_DAPI_GFP	-0.005505245886759341
Cells_Texture_Correlation_DAPI_3_03_256	-0.005647565946388465
Cytoplasm_Texture_Correlation_GFP_3_02_256	-0.005800237016295885
Cytoplasm_AreaShape_Solidity	-0.00613473059943167
Nuclei_Correlation_K_GFP_RFP	-0.006230320110593976
Cells_Texture_Contrast_DAPI_3_02_256	-0.006289146211788885
Cytoplasm_Intensity_MedianIntensity_DAPI	-0.006558232916555297
Cells_Texture_InfoMeas1_RFP_3_00_256	-0.007130346769876474
Cells_Correlation_RWC_CY5_DAPI	-0.00796059175387563
Cytoplasm_Texture_Correlation_GFP_3_03_256	-0.00816499088622299
Cells_Correlation_Overlap_DAPI_RFP	-0.0088633119619504
Cytoplasm_Texture_Correlation_GFP_3_01_256	-0.008896702743425288
Cells_Granularity_1_CY5	-0.008956558245608552
Nuclei_Intensity_MedianIntensity_RFP	-0.009840713967098508
Cells_Intensity_LowerQuartileIntensity_GFP	-0.01003444191668139
Cytoplasm_Intensity_IntegratedIntensity_GFP	-0.011670526150903545
Cells_AreaShape_FormFactor	-0.012518227515113679
Nuclei_Intensity_IntegratedIntensity_GFP	-0.012792168676891346
Cells_Intensity_MeanIntensityEdge_GFP	-0.013873052479752129
Cytoplasm_Texture_DifferenceEntropy_GFP_3_00_256	-0.0179044108986668
Nuclei_AreaShape_Zernike_0_0	-0.018432228157321134
Cytoplasm_Intensity_StdIntensity_DAPI	-0.02003749251254031
Cells_Texture_InverseDifferenceMoment_DAPI_3_02_256	-0.024206277831051556
Cytoplasm_Texture_DifferenceEntropy_GFP_3_02_256	-0.025580554242460477
Cytoplasm_Texture_SumAverage_DAPI_3_01_256	-0.029354969497244907
Nuclei_Texture_InfoMeas1_GFP_3_00_256	-0.02986335530783481
Cells_Texture_SumAverage_DAPI_3_02_256	-0.050098895215202145
Cells_Texture_AngularSecondMoment_DAPI_3_01_256	-0.07431536740491058
